"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"GEMIN5",330.614777819544,1.11267103912453,0.198386836657865,5.60683058678465,2.06065182393428e-08,1.23805067972213e-06
"BMP3",14.6451210470634,2.85336300915707,0.463592773163443,5.60268226813568,2.11059905152998e-08,1.2638182414245e-06
"POLR2E",536.481963735103,-1.0572044065132,0.189178719940318,-5.58826934223066,2.29343739820345e-08,1.35517172202754e-06
"MAP2K7",673.002512799028,-1.02020300751309,0.182740442209655,-5.58265944997237,2.36868275833933e-08,1.39502947714827e-06
"CLP1",1472.93844601522,-1.0225446841427,0.183208712824226,-5.58129944583293,2.38728221150475e-08,1.3974521560211e-06
"TRIM27",1593.93153671427,1.32684019596627,0.237723153338443,5.58121754268733,2.38840683502265e-08,1.3974521560211e-06
"COPE",1354.36504472836,-1.28370149595678,0.230300430397452,-5.57394370673025,2.4903623661711e-08,1.44764440921842e-06
"MFSD8",1032.90992505238,1.07179705100796,0.192253559989862,5.5744164212641,2.48361005809817e-08,1.44764440921842e-06
"CTIF",341.11628145281,-1.24053429942356,0.222660331213653,-5.57079658211497,2.53577255462389e-08,1.46927093262091e-06
"FAM53B",3443.50332392201,-1.00549377820336,0.180709506301196,-5.56410758582349,2.6349735244265e-08,1.52182470907523e-06
"BBS10",579.633547695973,1.45756177667284,0.262002728460176,5.56184438463033,2.66938276482777e-08,1.53181503273963e-06
"C16orf52",527.523824487163,1.05682777294108,0.189982052909248,5.56186541326862,2.66906105188365e-08,1.53181503273963e-06
"LOC102606465",271.13165783221,1.32125122685588,0.237510584552016,5.56036954228548,2.69204019572968e-08,1.53988139502697e-06
"GADD45B",5724.91972887034,-1.98395319673028,0.357898833664613,-5.54802266895384,2.889184239927e-08,1.64215728989375e-06
"MYO5B",50.8747553439339,1.78349417098487,0.320268196255994,5.53858149372369,3.04931348698819e-08,1.71682102739109e-06
"ZNF415",35.5876651522554,2.03004283027698,0.36295077163065,5.53872426013275,3.04682914934127e-08,1.71682102739109e-06
"ZNF737",916.644927342114,1.54226121619634,0.278500736884772,5.5368743180314,3.07917343876722e-08,1.72819815823475e-06
"C17orf51",172.690547838281,1.44709399435604,0.261196304862347,5.53573290184932,3.09929580464293e-08,1.73305026967182e-06
"CDPF1",55.7095754255645,1.13264751745617,0.204233530415547,5.53528775665316,3.10717792987407e-08,1.73305026967182e-06
"HN1L",535.710506905695,1.23779793866429,0.223732224333014,5.53134026584155,3.17793176821568e-08,1.76700901795446e-06
"GEMIN6",147.981493271288,1.42564660283997,0.257710897837106,5.52647931861156,3.26720753474008e-08,1.81102426321939e-06
"FAM72C",18.7862010566847,-2.35554387513061,0.420342472435838,-5.52490315571788,3.29667403309859e-08,1.8161163570352e-06
"BTLA",1005.46382321021,1.52868365078359,0.27675994103196,5.52303187309719,3.33199261541285e-08,1.82993852105373e-06
"PCNXL3",1407.64282299899,-1.15776605251136,0.209648606560525,-5.52226746978777,3.34652530658888e-08,1.83229936052499e-06
"DHFRL1",371.8211004355,1.08625542351855,0.19679929251331,5.51813914484739,3.42608119589029e-08,1.87013895522012e-06
"LINC01560",57.624539581855,1.28579563105453,0.232549463053665,5.51680808750886,3.45212051397966e-08,1.8786250967262e-06
"C21orf62-AS1",62.2057184241258,1.56890601159982,0.283785985044218,5.51008928779246,3.58651723029047e-08,1.93996992420304e-06
"SLC25A25",682.664532069929,-1.08943919908964,0.197790378720703,-5.50781530487723,3.63314288385088e-08,1.9592707889297e-06
"SUMO1P3",36.2026351989546,-1.4110877759979,0.2560165332976,-5.49867194742299,3.82662282655101e-08,2.05125314630447e-06
"WHAMM",2339.89065031323,-1.04938618451221,0.19108201689598,-5.49174056697209,3.97991732943664e-08,2.12705790645474e-06
"ZNF658",107.491557952913,1.45747660679225,0.265247924277573,5.48658566053237,4.09776758150927e-08,2.18352472557566e-06
"MRPL35",480.022975198848,1.08038610691617,0.197046775813428,5.48184392767395,4.20915488269165e-08,2.2296067757311e-06
"ZNF248",321.217230952336,1.50901545819843,0.275338162683111,5.47766700458987,4.30970189272444e-08,2.26278307000992e-06
"KBTBD3",138.233824720677,1.11703459505851,0.203790126040123,5.47711051021167,4.32327238507277e-08,2.26327101702757e-06
"SH3GL1",605.721023572537,-1.26313008902027,0.230785772041888,-5.47282411008733,4.42919674972984e-08,2.30524240137102e-06
"LBH",2450.96248613957,1.5239174778486,0.279009624269217,5.46190130966399,4.71061947485838e-08,2.43754136063192e-06
"GEMIN2",148.019383455903,1.15657537577128,0.211719687710445,5.45903275569985,4.78735442066449e-08,2.47010932413766e-06
"FKBP8",2768.41250193031,-1.3023042914205,0.238733145494593,-5.45508564767374,4.89492462237797e-08,2.50060513462086e-06
"PTX3",475.15959714111,-1.36949407593216,0.251119648856096,-5.45317026784912,4.94796501990377e-08,2.50897358016973e-06
"RAB11B",235.05384320471,-1.16009628102279,0.212725925436776,-5.4527107634387,4.96077215918277e-08,2.50897358016973e-06
"RBM44",351.963827277285,-1.10631590464057,0.203027493327819,-5.44898300069711,5.06586544606656e-08,2.55490859003875e-06
"C10orf2",277.576825949816,1.22768977244478,0.22553192194812,5.44102881562825,5.2973743781451e-08,2.65670002426638e-06
"DNAAF1",67.7959715487822,-2.47766415601111,0.463966852953957,-5.42481461271434,5.80147210367608e-08,2.87727303446583e-06
"BACE1-AS",34.2657753011884,1.68272405072381,0.308355758315295,5.4195627977535,5.97449614905736e-08,2.94675975351854e-06
"ZNF547",32.9794180559983,1.55433073676937,0.285333960217472,5.41332475036827,6.18651410585712e-08,3.04294913602379e-06
"FCRLA",317.325160954593,2.0108964649817,0.371684198564134,5.41265490669718,6.20970940321314e-08,3.04599005904461e-06
"CHMP3",27.6092107554006,-1.4357214146941,0.264496419090563,-5.41066149601823,6.2792366635799e-08,3.07167904985613e-06
"MT2A",3119.3159127992,-2.31929048874503,0.431932278295354,-5.40890912413951,6.34097929794645e-08,3.08463217189295e-06
"ZNF860",65.6949602297505,2.24903492995336,0.415012494061258,5.409014101298,6.33726405508327e-08,3.08463217189295e-06
"TRMT5",144.259598257611,1.38320508331679,0.255573251718915,5.40695771824813,6.41042686324205e-08,3.1019535826888e-06
"DNAAF2",115.384967562288,1.28524404990278,0.237732103827598,5.39986507564549,6.66910359034808e-08,3.20116972336708e-06
"IER5",3488.94007764767,-1.44303508567276,0.267925798778445,-5.38612319358209,7.19936268361542e-08,3.43726371966535e-06
"CTU2",87.8060031649515,-1.17737466764767,0.218508911092039,-5.38480433813416,7.25234963641714e-08,3.45335286942586e-06
"GOLGA6A",20.5311802841634,-2.35449007087609,0.431927578880969,-5.38178103590228,7.37524455362323e-08,3.50255645856951e-06
"TKTL2",56.6351138381649,-2.32279351113364,0.433649905677087,-5.36988538177542,7.87867002143568e-08,3.7120975806259e-06
"ZNF347",220.387289557004,1.26250859793599,0.235270709967538,5.36297992766262,8.18601058334469e-08,3.84678040640953e-06
"PFKL",830.15433468387,-1.18377110766078,0.220813723766862,-5.36070471157806,8.28979272149987e-08,3.88535206507156e-06
"LOC100996351",207.33358279577,-1.29624854445646,0.241822552557404,-5.35945959156743,8.34712608797222e-08,3.90200902034085e-06
"BTG3",323.217822873113,-1.18427038257774,0.22110671675891,-5.35518610090175,8.54684030106509e-08,3.9849642903716e-06
"RAB8A",8000.88974091713,-1.04315152138458,0.195163080475669,-5.34502944856707,9.04023547033815e-08,4.20406171067361e-06
"ADAL",150.833306635102,1.09301832379845,0.204889234993954,5.33146738172114,9.74223219035058e-08,4.4724339778471e-06
"FAM177B",108.443043505001,1.8360500605868,0.343811198206076,5.33237745529264,9.69351839975429e-08,4.4724339778471e-06
"GPR171",540.331390264828,1.42504616550678,0.267313133530761,5.32965441922533,9.8399824284128e-08,4.4942613622016e-06
"INTS1",575.669964952518,-1.01334884623772,0.19051911928589,-5.31863464220408,1.04548837685457e-07,4.7388414934694e-06
"KIAA0125",846.002004660205,1.66357560652864,0.313073488050504,5.31383210570161,1.07343527097844e-07,4.85322855848436e-06
"ZNF260",523.418418707353,1.41063016220292,0.265918009395101,5.30317775222288,1.13804009911246e-07,5.11946480766568e-06
"LIMA1",323.694932929207,1.39196256654009,0.262899489481671,5.29230556301041,1.20783858688134e-07,5.37938857202079e-06
"ZNF616",288.332703938872,1.19173166124294,0.225085335498535,5.29263374465262,1.20567233405989e-07,5.37938857202079e-06
"PITPNM1",787.639296566186,-1.02396277528748,0.193508183040053,-5.29140599765714,1.21379574079501e-07,5.39250594123919e-06
"TTC25",33.3601160710269,-1.67689623843222,0.316278845406874,-5.28872428161242,1.23172393731933e-07,5.45861024103102e-06
"AK6",113.827899049396,1.00287636377948,0.189707851061882,5.28232490733494,1.27554722498455e-07,5.62497475766587e-06
"ITPK1",6159.79773192349,-1.32820612615328,0.251476361017425,-5.28176373472604,1.27946131084927e-07,5.62837231190304e-06
"RPP40",28.2517775187339,1.49879560960124,0.282154247363656,5.27683906888187,1.31431211562685e-07,5.72541219420515e-06
"LOC613266",25.8439102237036,2.20990919184047,0.413515782619942,5.26646449154536,1.39076131967756e-07,6.04373559890946e-06
"LMOD2",38.7739946791809,-1.84401324710926,0.349086334126164,-5.26428561549465,1.40735515944844e-07,6.10103795999148e-06
"ZNF572",38.5230580429481,1.60436500987504,0.30391747995021,5.25094441326301,1.51321343884468e-07,6.52833094194584e-06
"PEX16",306.477375960522,-1.07001614562922,0.203861965518259,-5.24812990648888,1.53650939756963e-07,6.59704178755075e-06
"MIR5685",38.2775545783979,-1.69848794006391,0.322924466335065,-5.24622721365088,1.55245426595154e-07,6.64955530564506e-06
"LOC101927438",26.7780630979729,1.60799018458183,0.304510244871218,5.2384017736965,1.61973145272525e-07,6.90468379276019e-06
"RSPH9",196.565835050625,-1.42649061849058,0.272253107105776,-5.23777159691676,1.62527023005716e-07,6.91183805200558e-06
"ZNF626",298.891566034961,1.48389317439085,0.28337626990838,5.23376446809569,1.6609207419263e-07,7.03005318284833e-06
"NINJ1",3824.30562992575,-1.36942600566148,0.261792584058263,-5.2310844610038,1.6851848626213e-07,7.09918818361689e-06
"CDHR5",29.6005534880214,-1.50670703802301,0.287098044266306,-5.23022313723664,1.69305559187775e-07,7.1156026565679e-06
"FLNA",25494.7602187832,-1.12766771321958,0.2157004356494,-5.22796673795337,1.71384332915402e-07,7.18610092861206e-06
"TAS2R5",61.013139354863,1.19433952691396,0.228019613738971,5.22683804888518,1.72433408681697e-07,7.21319567532034e-06
"CHCHD5",102.779351156306,-1.23514893085098,0.236282622369551,-5.22479556557019,1.74347627297588e-07,7.27627020777627e-06
"SKOR1",18.1107653624331,-1.57108687346253,0.298820935359009,-5.22104291065588,1.77918305346999e-07,7.40802171844806e-06
"ZNF84",818.32031218493,1.41829032456901,0.271682163621018,5.21960643807828,1.79303744432989e-07,7.43114407483386e-06
"LRRN3",173.994395781384,2.30041531801804,0.444154912441321,5.21800493497321,1.80860646887321e-07,7.47835801817691e-06
"LILRA3",1952.4105914635,-1.74231963251265,0.334699485332903,-5.20737177844591,1.91534099985899e-07,7.8832793704541e-06
"LOC101927151",47.153647692656,1.35001459758367,0.258647177851954,5.20201332505953,1.97141087128902e-07,8.09544500907307e-06
"USPL1",3384.08755056076,-1.03232679199307,0.198572021401106,-5.19871313933797,2.00672933892822e-07,8.20284979090657e-06
"THNSL1",88.6020558154197,1.6173406089439,0.310573540277113,5.19530928231035,2.04379768130644e-07,8.31639856502512e-06
"FOXN3-AS2",28.7882560475932,-1.49940983385553,0.287964630495837,-5.19351655145142,2.06358586702753e-07,8.37787786014987e-06
"SPHK1",100.046483742812,-1.83349112461578,0.353281717819396,-5.18649870548685,2.14284512751464e-07,8.66038355824428e-06
"ZFP62",832.826500722309,1.20609541920473,0.233074315093449,5.17402793188484,2.29100552779594e-07,9.15523100152996e-06
"TEAD2",123.647850475597,1.19202658185832,0.23025433569166,5.17207840502265,2.31504399973287e-07,9.21078839360383e-06
"MIR4454",23.4742619113696,1.86713025886383,0.357205977546853,5.16205920869305,2.44248004625585e-07,9.67481476729309e-06
"ZNF28",491.405847851767,1.4056017060664,0.272446933794958,5.15773690808961,2.49952491140981e-07,9.85715727178001e-06
"DZIP1L",139.599080245482,-2.31269518773412,0.453982026106951,-5.15665349051848,2.51402413135293e-07,9.89254682367976e-06
"PRKD2",5959.92068690956,-1.26870610534401,0.246409885528849,-5.1488483743339,2.62090635424801e-07,1.02679884828132e-05
"ZNF175",328.570669510312,1.1055537450684,0.214716867714614,5.14735904984454,2.6417936976023e-07,1.03272214763912e-05
"RBM38",946.856805891087,-1.160547507874,0.225526655094653,-5.14564779796118,2.6659920333525e-07,1.03991114085279e-05
"BPNT1",451.911488242426,1.04976692771626,0.204218140860661,5.13969038292422,2.75191540829873e-07,1.06645656861862e-05
"TMEM99",29.9582659366817,1.64110522683709,0.317365524944703,5.13353906940949,2.84343971060467e-07,1.09717552971263e-05
"LOC100128494",118.759481096736,1.07640082261707,0.209775922854826,5.1270317973918,2.94345819176042e-07,1.13089432328924e-05
"ARID5A",1818.07728422242,-1.52208537637283,0.296973236108567,-5.12585261604371,2.96194248464999e-07,1.13555927719857e-05
"HERC2P2",1843.3843687592,1.29239734941799,0.252329936243999,5.12161958967199,3.02922527696316e-07,1.15149149381632e-05
"LINC00494",98.2899537426534,1.84710796145176,0.360228642902508,5.11906165554619,3.070595736078e-07,1.16228215769008e-05
"DPH5",482.789521615383,1.00730166383279,0.19694931366945,5.11373455693414,3.15851122651685e-07,1.18802489494869e-05
"OSGEPL1",231.768875812238,1.22254798707273,0.239141041068555,5.10940837485362,3.23169164549083e-07,1.21046458621062e-05
"ZNF772",116.656060959247,1.36334838802748,0.266786811679158,5.10390204673018,3.32720539941501e-07,1.2410476139818e-05
"ZNF419",226.701281715962,1.30194142184975,0.25512685228033,5.10005734159999,3.39550597716479e-07,1.26126844429789e-05
"B3GNT7",124.466905033786,-2.01540566561386,0.395804687310301,-5.09385503253586,3.50855084514327e-07,1.30027646258251e-05
"TOM1",2874.39200902408,-1.12329354874334,0.220534221262873,-5.09350456423792,3.51504584388927e-07,1.30027646258251e-05
"TMC3",49.9897761447721,-1.8420609073477,0.361200441268541,-5.09251928639433,3.53336758637309e-07,1.30435903642111e-05
"PLXNB1",67.6606539987102,-1.43380535656913,0.281841315774432,-5.08446861607538,3.68656716900655e-07,1.35254710233388e-05
"THEMIS2",15348.3369905442,-1.24138000037592,0.244155213603442,-5.08449134748258,3.68612571073429e-07,1.35254710233388e-05
"GCSAM",304.189718520725,1.64578281848672,0.323770209276607,5.08134298649847,3.74775720974567e-07,1.36938459353646e-05
"PELI1",49114.3965703868,-1.49468264053307,0.294361065900782,-5.07827449938782,3.80878139342503e-07,1.38884769995686e-05
"NNT-AS1",163.474322422655,1.36611548171143,0.268880230158329,5.07585452554806,3.85758357626994e-07,1.40037136660628e-05
"NFKBIE",1237.45747314719,-1.47893884914698,0.291482298020202,-5.07404693341468,3.89442934772122e-07,1.40860329376971e-05
"SLC30A1",1535.61410398248,-1.37512539063681,0.271467559597035,-5.06557658006453,4.07166048599914e-07,1.46383552894234e-05
"GSN-AS1",141.62353747697,-1.49939220728194,0.296311331423457,-5.05845138033615,4.22674983189756e-07,1.51654767515619e-05
"EREG",823.621721459544,-1.98767388337195,0.39419386559632,-5.05217682226925,4.36803033585413e-07,1.55787281141698e-05
"UBE2T",53.5526629257876,1.44986877618326,0.286109804926355,5.05096605817227,4.39581183868698e-07,1.56466431729327e-05
"NOXO1",9.43877882349243,-2.04684946795485,0.393564595396822,-5.04667354164859,4.49568545779498e-07,1.59399954476581e-05
"ZWINT",192.438798028025,1.02210977771835,0.202456201650943,5.04665876051655,4.4960331216864e-07,1.59399954476581e-05
"ARSK",118.433963744496,1.28523906776023,0.254440536127374,5.04509589590223,4.53293964100204e-07,1.5949715065815e-05
"LOC100506178",24.750342250631,1.76417978086635,0.346188361337041,5.04558971619996,4.52124677475057e-07,1.5949715065815e-05
"RHBDF2",3109.44660739179,-1.3654885332131,0.270638330425295,-5.04561506522039,4.52064733669393e-07,1.5949715065815e-05
"HELZ2",5941.11286192185,-1.58614710100822,0.314591148957567,-5.04285887595278,4.58627502950262e-07,1.60918579518292e-05
"LOC100129931",102.923190614691,-1.08809284284635,0.21573317027596,-5.04258715277754,4.5927945785214e-07,1.60918579518292e-05
"TAF1A",205.931958602712,1.14171026646027,0.226600493195096,5.03581744397486,4.75813872687845e-07,1.66000065925218e-05
"ZNF414",133.44499891527,-1.3158530535643,0.261222922093399,-5.03551569162709,4.76564085598536e-07,1.66000065925218e-05
"NUAK2",4621.38108272433,-1.43057625364119,0.284145277555032,-5.03498591667264,4.77883966073075e-07,1.66136592787812e-05
"CCDC34",29.7404906333715,1.28361729400971,0.253733652642785,5.03358891915062,4.8138137220407e-07,1.67028141239179e-05
"MUSTN1",131.934830076598,-1.21627531102292,0.24164703039902,-5.03199613673142,4.85399049298615e-07,1.68096413513393e-05
"ATP2B1",10139.368075399,-1.05737114804962,0.210296751093607,-5.02801996575894,4.95570288025164e-07,1.70957426527987e-05
"LOC100288842",29.1286085961542,1.56023880478244,0.30814923006525,5.02738839901702,4.97204667622474e-07,1.71191391713707e-05
"ZNF485",79.3239402701205,1.38412415543719,0.274984403897977,5.02282931687529,5.09157903302052e-07,1.74635308442911e-05
"SPNS1",585.799584131194,-1.07028660464123,0.213336796940728,-5.01660809113217,5.25916933774811e-07,1.79694976761531e-05
"CLCN7",1389.06567959373,-1.10703489876705,0.220790775996905,-5.01385536461725,5.33500958835101e-07,1.81939069847307e-05
"ZNF607",182.676733897138,1.56220915454304,0.311411973551755,5.01122684801185,5.40841126155124e-07,1.84091625906489e-05
"C2orf44",193.103131703031,1.36434468090712,0.2725040629282,5.00285605714178,5.64871192117162e-07,1.91078385557448e-05
"HYMAI",17.9422742515178,-1.68032660385358,0.333333862389981,-5.00259517100349,5.65636418372696e-07,1.91078385557448e-05
"MFSD10",313.423417237733,-1.23622798382505,0.247131501879234,-5.00178723261695,5.68012593180946e-07,1.91519726333553e-05
"GTPBP1",8364.60309133363,-1.25704125339106,0.251414580136703,-4.99998634916277,5.73343735075851e-07,1.92542599611445e-05
"ETF1",7597.96080734781,-1.0685153994744,0.213822885121485,-4.99723206541567,5.81590633732709e-07,1.94631751520569e-05
"CNP",2527.65855682707,-1.52021283882577,0.304490497445877,-4.99319176439219,5.9389536272361e-07,1.9764131178817e-05
"BRD8",1740.70961423658,1.22220960810332,0.245066754083581,4.98705322685247,6.13071794226123e-07,2.02517295273515e-05
"ZNF550",552.952812382484,1.283548720535,0.257314409013989,4.98710891948891,6.12895160484712e-07,2.02517295273515e-05
"EMP1",1411.87046168004,-1.84114996025697,0.369615461347047,-4.9857680198376,6.17161590679305e-07,2.03118770579454e-05
"SH3TC1",440.901489967881,-1.29531403912924,0.25982337672214,-4.9849730587683,6.19704472445181e-07,2.03581447241441e-05
"MAN2B1",3963.97734619756,-1.10621417531331,0.221928818769023,-4.98455828958941,6.21035221328702e-07,2.0364495609284e-05
"CPEB2",7315.22508964495,-1.16800950564519,0.234425612405539,-4.98249320679381,6.27701950226724e-07,2.05079848847797e-05
"PNMA5",35.8083380937291,-1.406037068313,0.281668014354083,-4.98257866661363,6.27424696420598e-07,2.05079848847797e-05
"CHMP1A",2797.71184132821,-1.11563419092329,0.224009219579932,-4.98032374916252,6.34779911142978e-07,2.07014563371655e-05
"IRAK1",1769.38050649879,-1.01034852430623,0.202969751804617,-4.97781336777031,6.43066167553525e-07,2.0895565633173e-05
"TCF7L2",2695.41547197272,-1.03739153330035,0.208398991946786,-4.97790898059322,6.42748668378007e-07,2.0895565633173e-05
"CD22",1177.24412306656,1.85399775056333,0.372889965249749,4.97642283402723,6.47700798101335e-07,2.097004536927e-05
"INSL6",21.4304408015449,-1.94943867035242,0.389408394254835,-4.97201361914994,6.62610491967957e-07,2.13754563030528e-05
"SLAMF6",2478.16059447277,1.3016280810682,0.261844614277018,4.97087550224512,6.66512397508515e-07,2.14626582104181e-05
"LOC100288123",275.069177208753,-1.00338181539439,0.201877716950946,-4.96995604346827,6.69680818946347e-07,2.14933298126592e-05
"ZNF90",90.43110210165,1.37128168103675,0.275515816276959,4.96990248040315,6.69865842016522e-07,2.14933298126592e-05
"PDE4D",3101.11301617266,-1.17943270261376,0.237454371797454,-4.96698555673042,6.80016506235009e-07,2.1779991999341e-05
"TRAF5",1992.91005138177,1.13685695247726,0.228982921565307,4.9645847831765,6.88482053887814e-07,2.19725181689972e-05
"TMEM187",43.9615667509604,1.23288880838249,0.24791838433728,4.9603057095102,7.03823259289623e-07,2.23535558463566e-05
"ZCCHC18",82.2085629499578,1.51285177310529,0.304528915257509,4.95619725371665,7.18862369472249e-07,2.26993154550814e-05
"SIT1",272.913077618903,1.39332055620863,0.28111409055067,4.95390031137505,7.2740482915989e-07,2.29286198261948e-05
"ZNF146",1909.16781127569,1.07816378949828,0.217790314373046,4.95027152314933,7.41100138855138e-07,2.33192563902678e-05
"ZNF582-AS1",51.4464170238621,1.48746189121188,0.299486843439723,4.94915073714006,7.45380042654322e-07,2.33717763286917e-05
"MIR142",341.742574596772,-1.18575416053724,0.239596369401472,-4.94828325668643,7.48708995137254e-07,2.34351151205199e-05
"TOM1L1",35.0886009034357,1.44488340231975,0.290606137648406,4.94712323429667,7.53182964993613e-07,2.35340101313188e-05
"C9orf40",151.002646268656,1.21720563005104,0.245990564398344,4.94449561446758,7.63412600525638e-07,2.37706768692366e-05
"IL7R",15420.6379744132,1.45106762423885,0.293491100199275,4.94460114143158,7.62999204353187e-07,2.37706768692366e-05
"NOC3L",530.998245088736,1.01828593226861,0.20606588692298,4.94073294465667,7.78294472550832e-07,2.41440716221404e-05
"TMEM156",400.481032015032,1.03956080288683,0.210502663375714,4.93737058707382,7.91829168271976e-07,2.44851630893635e-05
"NSUN5P2",115.007657219498,1.12625030654906,0.228009657784596,4.93476709252757,8.02464616638723e-07,2.46861280005149e-05
"HLA-DPB2",7.96848579762301,2.18228159280596,0.412803268941045,4.92360589567967,8.49638648709234e-07,2.59589255400855e-05
"EGR2",928.709124896521,1.93534828917418,0.393904927011305,4.92184234354797,8.57332687676195e-07,2.61493772404678e-05
"CDHR4",17.2728931565708,-1.62622719439103,0.328147929656393,-4.92093377281961,8.61322751600906e-07,2.61818718924663e-05
"SOCS6",360.099862029491,-1.26566933024885,0.257172791223692,-4.92107013037057,8.60722787629039e-07,2.61818718924663e-05
"C7orf13",26.0912686007166,1.43151742037029,0.289273360128482,4.91640419754066,8.8148304340391e-07,2.66589060964588e-05
"ZNF671",535.075829773548,1.10937637409107,0.225675776840767,4.91483940272797,8.88552668371196e-07,2.68273979334197e-05
"HCG8",119.330793292506,1.26434415084092,0.257055654384709,4.91293695348726,8.97221346485198e-07,2.69980688865059e-05
"NPR2",111.214644666721,1.428452777537,0.290401836856471,4.91173778667186,9.02727236151246e-07,2.71181685168656e-05
"KLF11",2923.4100977003,-1.47699350004082,0.300957630284899,-4.90815322162674,9.19380168036048e-07,2.7480104388176e-05
"ZNF566",207.628356990405,1.40358055223833,0.285787329169112,4.90750472034834,9.22424360610859e-07,2.7525142920628e-05
"SOCS3",7431.28757440904,-1.43088135978008,0.291675552105169,-4.90613901751908,9.28867009420237e-07,2.76712727731446e-05
"NTNG2",3402.3914613178,-1.67272058153135,0.341590048646988,-4.89877359959643,9.64366847477997e-07,2.85388827061918e-05
"SRGAP2",5282.49675551472,-1.41119035096419,0.288415381119402,-4.89328545482723,9.91664091273662e-07,2.92548512334348e-05
"LOXL1",27.385069159919,-1.71651021830176,0.349322162538571,-4.89156819080528,1.00035723167181e-06,2.94578879537041e-05
"PPDPF",111.492780351335,-1.30821959890713,0.267536585483696,-4.88658755569734,1.02598711702908e-06,3.01135628578503e-05
"CNR1",271.777641480014,-2.02121007332978,0.415149906480876,-4.88315705437907,1.04400650170318e-06,3.05922952643104e-05
"ABCA11P",88.5903057631966,1.2102494856172,0.247659418858356,4.87996344422366,1.06105506029951e-06,3.10410617640563e-05
"MIR3909",78.8473301604836,-1.78343716284656,0.36533616693798,-4.87895484022859,1.06649477493867e-06,3.11493025293668e-05
"DDX54",357.241904918901,-1.01677589488964,0.208690625042127,-4.8718385156995,1.10564523763397e-06,3.20834235568859e-05
"LOC653160",254.093666026162,1.20032122111041,0.246501369683478,4.86712486053508,1.13233494305302e-06,3.26989110006796e-05
"ZNF345",334.087119430058,1.31561337705912,0.270364160204997,4.86414811200261,1.14950814215816e-06,3.31413748425117e-05
"SCAND1",87.8455205273131,-1.43906538078583,0.295746354298881,-4.86218028950318,1.16099803125105e-06,3.34188243593548e-05
"IFIT1B",66.30985309717,-1.241771497457,0.255176342574977,-4.86149077251156,1.16505012348954e-06,3.34816330833975e-05
"C19orf66",2993.168742656,-1.48300935621448,0.30520409539871,-4.85961481179124,1.17614359421861e-06,3.36993845824601e-05
"ZNF229",28.6918117577418,1.80011052787256,0.367070209332402,4.85778409369377,1.18706746603205e-06,3.38427641908247e-05
"ANKRD16",53.4351690648764,1.17103245851527,0.240557765591901,4.85653697550359,1.19456483295354e-06,3.40023668826711e-05
"RWDD2B",162.458676724313,1.13643494590665,0.233921933918256,4.8553881163505,1.20151179002729e-06,3.40377643807732e-05
"ADAT3",17.1396416326022,-1.62783942139204,0.333192087375433,-4.85162409159523,1.22454554088568e-06,3.45263989984523e-05
"C6orf132",16.9295659408886,-1.46933966684438,0.300977688005232,-4.85086315076658,1.22925342104362e-06,3.45620317509548e-05
"GATM",36.9723036095188,1.56260273896565,0.320429518941385,4.85079593071186,1.22967014216701e-06,3.45620317509548e-05
"SLED1",1052.64162365586,-1.92502562591905,0.397918609386392,-4.84753892180906,1.25002513139091e-06,3.50790751605373e-05
"DUSP19",62.0785944594758,1.28102785866886,0.263789439548733,4.84467864536856,1.26816768081637e-06,3.5476990870838e-05
"ZGPAT",480.741340753725,-1.04370809913171,0.215709546549803,-4.83824599758943,1.30989956425174e-06,3.64364006676424e-05
"HMGA1",1065.22376606011,-1.34649888112717,0.278355760314014,-4.83741352545364,1.31539581360214e-06,3.65129405375701e-05
"TMEM161B-AS1",232.763153607485,1.24433632899371,0.25725696224431,4.83417071994111,1.33701811254188e-06,3.7055684654721e-05
"LOC100996286",151.383975023943,1.85800245802619,0.384361427241144,4.83252901656503,1.34809455540763e-06,3.73049225966279e-05
"RFX1",202.430703399182,-1.19899462090619,0.248790727289497,-4.81867228883676,1.44516699875826e-06,3.95631038926114e-05
"FCRL1",2385.67666994655,1.90717923365643,0.39672423808986,4.81656883712399,1.46047796046713e-06,3.99212174109978e-05
"C9orf89",752.520796918477,-1.2824015670632,0.266786308934663,-4.80687109516414,1.53310770665721e-06,4.16521401820801e-05
"MASTL",1504.10352285457,-1.2588812080408,0.26188223715484,-4.80710839183823,1.53128977404361e-06,4.16521401820801e-05
"RNF126",148.868813716193,-1.24480111472729,0.258853098079107,-4.80691826338012,1.5327461852513e-06,4.16521401820801e-05
"ZFP2",29.5889229204252,1.3881014134136,0.28799882307046,4.79211121771491,1.65035367823549e-06,4.46343387539701e-05
"ZNF527",215.878475195716,1.19511731450082,0.249337356647647,4.79040380828078,1.66446002562258e-06,4.48802594860644e-05
"MAP3K11",1719.43839565234,-1.08441713855545,0.226614908774144,-4.78529170165705,1.70739177322971e-06,4.5899613074932e-05
"ADAM1A",336.381891238095,1.21053562446906,0.252949696700141,4.78396598181441,1.71869784404029e-06,4.61342821584667e-05
"NDUFAF1",486.1069414929,1.03488759189098,0.216454935284691,4.78043652774633,1.74914977297997e-06,4.66717996057129e-05
"SVILP1",23.0054485588148,1.47939206843431,0.307015668611328,4.77928702069412,1.75917910817427e-06,4.6869557667786e-05
