"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NVL",610.612982994745,0.594253004468629,0.175378599371526,3.38818534805638,0.000703567026030252,0.00565661076757868
"RNF14",800.304081188601,0.570981433771845,0.168667037869691,3.38513888267504,0.000711422494112901,0.00571692474622863
"FBXO7",3761.8651950502,-0.711239132246125,0.210121631240804,-3.38490207794453,0.000712036508281845,0.00571834888834539
"PAAF1",268.894659554142,0.652223892051626,0.192662973203025,3.38482421975504,0.000712238495364736,0.00571834888834539
"PPP6R2",1919.39136720445,-0.492854533567662,0.145655880778587,-3.38368145374776,0.00071520929902655,0.00573962675471598
"SBNO2",4459.80677040959,-0.960308277331328,0.28390624305592,-3.3826030745937,0.000718023273178743,0.00575962754614347
"ZBED8",22.3426789087675,1.28196902443613,0.377162157172524,3.38047331972503,0.000723610999684133,0.00580185012912885
"STK24",5208.39470770837,-0.576923670181206,0.170695193778065,-3.37985721203107,0.000725234966772956,0.00581226805958057
"MIS18A",82.7424776427562,0.811956684304938,0.240062094808577,3.37943774990523,0.000726342542296832,0.00581853998983556
"TMEM183A",210.839673000645,-0.474745925866984,0.140606382589065,-3.37628088936657,0.000734728675148111,0.00588308685145429
"STX1A",173.880124431483,-1.35196939590493,0.400841830404112,-3.37569052259948,0.000736306919465607,0.00589308854989371
"SPRTN",1222.86299100783,-0.762870440477523,0.226081402373239,-3.37435454903546,0.000739890048418755,0.00591912038735004
"SNORA54",15.9692169404754,-1.2357402749378,0.365156227304858,-3.37357429213223,0.000741990209786665,0.00593327052970989
"DNAJB9",1175.45050095237,-0.734994199676827,0.21789325324442,-3.37321997899572,0.000742945715699697,0.00593751806882552
"GNPNAT1",517.292840439919,0.546773476929897,0.162086719374071,3.37313144503289,0.000743184651040996,0.00593751806882552
"IPO4",860.555633704223,-0.769550619368837,0.228180821943787,-3.37250258087738,0.000744883883715596,0.00594843936398039
"FYTTD1",3534.4342750159,-0.618335669599495,0.183363187021555,-3.3721934633149,0.000745720461950212,0.00595246506944119
"SLC25A39",804.712514000881,-1.1349392523755,0.336659380336852,-3.37165789126972,0.000747171969642047,0.00596139346901569
"CDC23",806.805528141526,0.591875222737488,0.175602684054439,3.37036112386589,0.000750697344092518,0.00598685311743093
"KRT73-AS1",9.2874612779574,1.47901647351518,0.432307493521071,3.36994592638816,0.00075182935496828,0.00599321138528588
"PHLDA1",340.172073801669,-1.1849789845833,0.351845257924497,-3.36856851310131,0.000755596151631034,0.00602055785438453
"ALAS2",402.065976212375,-1.50291785735506,0.448455418057303,-3.36742615053111,0.000758733443680104,0.00604286635927428
"SETDB2",1581.11408788877,0.555401806914519,0.164942348917228,3.36716733811716,0.000759445903702639,0.0060458512493962
"INAFM1",137.098800536588,-1.12079390527426,0.332968088848993,-3.3661288682956,0.00076231085963752,0.00606596161375563
"C22orf15",13.6840135808965,1.13562641371293,0.33464184378629,3.36538213804674,0.000764377156068499,0.00607700204362806
"FASN",200.643213862707,-0.977956601595277,0.290539625408303,-3.36546991079852,0.000764134008417784,0.00607700204362806
"ACTR6",837.028628067428,0.592578997913818,0.176094561651364,3.36492472600505,0.000765645439724505,0.00608438346774414
"S100PBP",1930.90377719905,0.6396863816689,0.190110372872173,3.36475700210155,0.000766110983491665,0.00608538200906601
"UBE2S",224.434437114563,-1.1260160710728,0.334773063086262,-3.36399106664988,0.000768240298801887,0.00609958949434545
"LRPPRC",1987.41046513562,0.596104213890213,0.177266102656818,3.36270628405563,0.000771824361526553,0.00612532950743413
"ANP32E",3798.08591243404,0.397831546899184,0.118320149799354,3.36231317181403,0.000772924095217808,0.00613033521186665
"CLDN12",67.3718377435085,0.740325415170892,0.219996241860252,3.36223608813679,0.000773139907752173,0.00613033521186665
"LSMEM2",35.0063825784244,-1.28080616116862,0.380894512893821,-3.36143325998711,0.000775390927684658,0.00614546222632409
"ATP13A1",1195.39067014318,-0.833264876625434,0.247913211618779,-3.36110801199409,0.000776304608939706,0.00614998129135243
"CA5B",936.424500829228,0.678961637745971,0.202018796186383,3.36072688396447,0.000777376539214143,0.00615574947283946
"MAN2C1",2418.95935154789,-0.663402542616216,0.19751038360968,-3.35881910601464,0.000782762886035068,0.0061956616762033
"CTC1",8406.20080091848,0.482364109159621,0.143624152781602,3.35850285296713,0.000783659123009141,0.00620001455517263
"ELL2",2470.33783725358,-0.854309597949603,0.254390624679545,-3.35831695278583,0.000784186394338882,0.00620144576159158
"SUPT16H",3532.91696303693,0.426086270361126,0.126883504470699,3.35806966898081,0.000784888279274395,0.00620425596120475
"RABL2A",360.662796989687,0.69756065100649,0.207786215287515,3.3566131580098,0.000789034254260507,0.00623427594363642
"CSTF3",829.021684796362,0.59490543483154,0.1772635954716,3.35588589299501,0.000791112022545906,0.00624793544405025
"ZNF727",20.1516980390806,1.51648677378322,0.449798883590272,3.3552813695358,0.000792842986629949,0.00625884516429568
"NUB1",9723.8279988287,-0.901731125508981,0.268996162338493,-3.35227505102794,0.000801503464364306,0.00632442398676886
"SLC12A4",831.75171839617,-0.451891902681898,0.134867622289584,-3.35063314353917,0.000806270389452629,0.00635923570606162
"CLCN3",2306.81999797881,0.355487019634755,0.106103941455919,3.35034738941724,0.000807102697961295,0.00636299722778469
"CXorf40A",414.334076583005,-0.443771984734673,0.132525844590219,-3.34854034182763,0.000812384527597686,0.00640181891818176
"GSDMB",1916.01851904212,0.930443284844753,0.278024510217356,3.34657368611908,0.00081816931193615,0.00644006653712179
"PPP3CB",2556.4760722958,0.33672293006187,0.10061528830606,3.34662544324403,0.000818016583455712,0.00644006653712179
"PRKCQ-AS1",1161.62367603843,1.01605956198982,0.303615318678746,3.34652357364924,0.00081831721246381,0.00644006653712179
"HSD11B1L",20.7731162825994,-0.987576155383522,0.294804144967271,-3.34564364873846,0.000820918243151776,0.00645769781431871
"CEP55",77.3365103930736,1.02964344500885,0.30749850796114,3.34492974978472,0.000823034139958216,0.0064714990082617
"LOC101927053",8.03113732875954,1.39304108612916,0.407807625655419,3.34438929316264,0.000824639341777428,0.00648127426478624
"ZNF10",246.862308009415,0.911133438498675,0.272393080336943,3.34374833752444,0.000826546798790414,0.00649341548290635
"SLC26A3",10.7269021617762,1.16992509929349,0.346086548249676,3.34329494087358,0.00082789855901061,0.00650118236865174
"ATP11A-AS1",46.7769704389685,-1.24926220986121,0.373644705684215,-3.34295641180362,0.0008289091891326,0.0065034217470076
"MED11",338.408768091105,0.673748489223181,0.201529828254939,3.3429560695373,0.000828910211498623,0.0065034217470076
"GIT1",798.049564430984,-0.609783183833122,0.182414039355331,-3.34282471172141,0.000829302670026605,0.00650365089976186
"LOC102723927",304.743802291087,1.02010314679883,0.305158389496146,3.34240982592726,0.000830543359069384,0.00651052902836175
"TMEM185A",318.964825361085,0.554614979450458,0.165949393502567,3.34176953002124,0.000832461502079753,0.00652270929244459
"ZNF266",3001.58809982086,0.840989262563247,0.251813881025886,3.33969675251706,0.000838699169377452,0.00656870950504545
"OSBPL5",728.168845319104,-1.14618896784404,0.343311382148982,-3.33909204802979,0.000840527075670385,0.0065801472508975
"ZNF124",466.367608635183,-0.728634953190136,0.218338312907147,-3.33712504757202,0.000846498532932868,0.0066239990094537
"ENTPD3-AS1",67.3647376839837,0.804744874432568,0.240993072793148,3.33697453189164,0.000846957088076287,0.00662469187632933
"LYRM7",984.487425937833,0.75409930712279,0.225982809361848,3.33678138322438,0.000847545864708427,0.00662640225403479
"MSR1",1332.37568793708,-1.57263186085532,0.479381430039072,-3.33648400137332,0.00084845311839434,0.00663060001385083
"SLC7A6",5340.60379946534,0.721236680258978,0.216195816389035,3.33601837965761,0.000849875448251242,0.00663881763764845
"HIC2",335.838755868796,-0.680959576625583,0.204182088165619,-3.33487607990189,0.000853374191826031,0.00666324096400055
"YTHDF1",1601.27593289451,-0.314885470173393,0.0944629665682226,-3.33342827691155,0.000857827853758007,0.00669509585600844
"INTS8",2740.79020892403,0.62759034189871,0.188279059046644,3.33327011833751,0.000858315677259454,0.0066959842639012
"IFIT5",11575.1007146061,-1.03634704224027,0.310948157540652,-3.33311167375351,0.000858804640868021,0.00669688078837153
"NFKB2",5567.37804956255,-0.77879002783732,0.233678055097949,-3.33276906500076,0.000859862822588799,0.00670221331111443
"AGPAT2",136.661090244367,-0.963206935751155,0.289069026703418,-3.33158138419192,0.000863540462293686,0.00672794971144741
"CYP1B1-AS1",51.9273937920293,1.22184680910692,0.366411284474497,3.33113571430341,0.00086492423326008,0.00673579968346606
"LIMD2",4376.72093963901,-0.641624081685924,0.192630105432846,-3.33085502720336,0.000865796800228197,0.00673966343968941
"MIR155HG",79.5774394689989,0.943421478089039,0.283071570580874,3.33009787699284,0.000868154611713073,0.00675508047288608
"LOC101929066",13.3377878674489,1.08832770033937,0.324079942500396,3.32969220713887,0.000869420340259184,0.00676199034404884
"FAM159A",77.718249973358,0.9643233409712,0.289423421954745,3.32825838825652,0.000873907715515617,0.00679393996465116
"TMEM170B",11248.8235168174,-0.831187776638513,0.249756728047395,-3.32802887163535,0.000874628016665278,0.00679658854616976
"CIDECP",464.876834059469,-0.735704163701183,0.221076022672916,-3.32781419039003,0.000875302257545082,0.0067988770581723
"LOC389641",61.8961063104637,1.05886705061261,0.31790413363134,3.32742584733986,0.000876523135597028,0.00680245783256575
"MIR6753",11.1753106242685,-1.2446677503746,0.37266693825078,-3.32748619335532,0.000876333315443091,0.00680245783256575
"LCMT1-AS2",26.0010630442461,-1.12437614529406,0.337462798280279,-3.32671415005445,0.00087876467784344,0.00681689895671965
"SCOC",700.965456665905,0.538629200362898,0.161914945969639,3.3264662557939,0.000879546685905086,0.00682001033540263
"MYLIP",10749.4441331084,-0.855646026733412,0.257326444310632,-3.32518744654087,0.000883591080467737,0.00684248040860483
"PFKFB3",14452.4825510803,-1.13506049108864,0.341396455849098,-3.32540816148244,0.00088289181306754,0.00684248040860483
"PPOX",367.204774198744,0.763075922716041,0.229444729002715,3.32520445952799,0.0008835371617943,0.00684248040860483
"CBX1",2137.64217900339,0.624779402950216,0.187903947383086,3.32495136837488,0.000884339589768376,0.00684531604635236
"LOC100131626",11.8013076703337,1.35520107553054,0.403103516783621,3.3235357181024,0.000888840394365988,0.00687718168570815
"SSPO",59.1674639670114,-1.06913980434901,0.321668892987021,-3.32315220186656,0.0008900633653444,0.0068836693274843
"WDR48",3518.38463877941,-0.360386828690728,0.108463453896856,-3.32265522497399,0.000891650464211258,0.00689296628291812
"DAPK1",2269.4954437585,-0.739396286930857,0.222560278653505,-3.32224049458497,0.000892976915898789,0.00690024113174446
"CCDC77",317.362012387979,0.541567690881697,0.163020830961346,3.32175144801106,0.000894543406542743,0.00690852437162269
"MANF",435.616879998379,0.594226330664541,0.178886582543135,3.32166499305341,0.000894820599742684,0.00690852437162269
"LOC730101",20.9336382325844,1.48573732077914,0.4459978744647,3.32110245731886,0.000896626155629333,0.00691948046999465
"CD200R1",253.358566085357,1.20288062890158,0.36219976007865,3.32096022641311,0.0008970832048924,0.0069200248601437
"ZNF574",145.254541700315,-0.915192938358678,0.275774347443056,-3.3179314071363,0.00090686751757644,0.00699248752570568
"TMEM147-AS1",95.7758290749585,0.842359216750582,0.253791904098506,3.31726181902159,0.000909043864961056,0.00700625112279929
"CHRM5",27.6746350855678,0.934518683686329,0.280890869456304,3.31679772209634,0.000910555147885231,0.00701487924601427
"SNORA71C",36.6915119556014,-0.844382974234613,0.254523001538923,-3.31663539510109,0.000911084298105781,0.00701593689173587
"TAF1",4258.81443043246,0.265591406927162,0.0800838210983398,3.31640844832562,0.000911824572292279,0.00701861871982845
"CORO2B",29.280613468734,1.31707646148429,0.396326653257864,3.31587738950772,0.000913559003661792,0.00702894731480908
"ATM",21980.5335286471,0.716013363939932,0.215957256926833,3.31553170965791,0.000914689631880736,0.00703462335446421
"ALKBH1",220.301621013112,0.54307458297853,0.163786136465596,3.3153206897906,0.000915380459819042,0.00703691359063981
"RAPGEF3",332.34998801917,-1.15386368423325,0.348120151125405,-3.31516269689445,0.000915898006779072,0.00703787034908691
"ZNF615",419.430341617682,0.597691736643385,0.180287021470263,3.31489276210913,0.000916782876058258,0.00704164762460191
"LOC101927124",25.4415066039398,0.958942683498852,0.288512995627732,3.31374505875857,0.000920553997467928,0.00706758094796989
"FARSB",592.165914503717,0.599243301478632,0.180844895596751,3.31335916507825,0.000921825191704045,0.00707430700054403
"BBS1",316.165515589668,0.571252280345661,0.172393874343268,3.31319854361481,0.000922354783223647,0.00707533849136083
"NOC4L",79.1496103260001,-0.809212191088886,0.244339880056944,-3.31093961759111,0.000929832703671186,0.00712659448909628
"SIRPG",492.459909235036,1.02750336132784,0.310289743701281,3.31098650100159,0.000929676932258557,0.00712659448909628
"CA14",138.50882353061,-0.998373338235451,0.301556835979639,-3.31041951227959,0.000931562390696674,0.00713679633848235
"OAS3",96395.5313608444,-1.27038767082119,0.384037045001775,-3.31015634473355,0.000932438728605105,0.00714045466079803
"LRRC37A8P",25.2119273019069,1.25477032279766,0.377113624312225,3.30950760057206,0.000934602285143437,0.0071539629385242
"MIR4489",56.1816047338456,-0.862163288901085,0.260569221204057,-3.30900293924577,0.000936288541832755,0.00716074756641335
"TEC",397.258880162793,-0.640443100163546,0.193547620305295,-3.30904658124483,0.000936142606811462,0.00716074756641335
"ZDHHC11",63.0939428935431,0.792471881102824,0.239322198894479,3.30875184048575,0.000937128603657393,0.00716411209217847
"CD2",3205.53084919366,0.972268483988807,0.293942878965118,3.30772677161258,0.000940565265179313,0.00718731562431516
"ANKRD11",4285.23826414977,-0.587727260178856,0.177706413175849,-3.30729540660727,0.000942014953430166,0.0071922712427837
"C11orf71",233.37613903533,0.55477878892217,0.167732027958657,3.30717531318775,0.000942418919547059,0.0071922712427837
"SLC37A1",799.532747453607,-0.633874382665521,0.19166208660804,-3.30722843686123,0.000942240204170773,0.0071922712427837
"INTS6-AS1",141.68463110736,0.714726094823256,0.216097550341971,3.30624886420155,0.000945540675245213,0.00721302098406063
"SENP8",21.5723940232784,1.04549669921235,0.315044822173147,3.30572450957375,0.000947311779102164,0.00722345404303456
"ARID3B",2390.89577171079,-0.703672824859903,0.212933193356817,-3.30466722137948,0.000950892312763696,0.00724458551817924
"TMEM261",272.175057380439,0.81106079780495,0.245376747054162,3.30476917949003,0.000950546483641522,0.00724458551817924
"PVRL4",15.1507810934699,-1.42111907609271,0.429060140833554,-3.30412726303611,0.000952725727483812,0.00725546636532121
"RRAS",163.735483453783,-1.12099619365292,0.339311646648756,-3.30341698985686,0.00095514242846587,0.00727077807791366
"SASH3",13639.8006084045,-0.664421608640725,0.201233703881019,-3.30175100647201,0.000960833224336662,0.00731098939588763
"MIR4285",2.81090285490582,-1.7151375683688,0.483964940502239,-3.3012361355621,0.000962598302661065,0.00732130841582145
"C11orf80",236.611264589567,0.837750166318459,0.253745509456404,3.30056054884963,0.000964918901841478,0.00733584204610183
"PUF60",787.888977343419,-0.652553499731455,0.197767694870588,-3.29959375435217,0.000968248795558288,0.00735491151280254
"VPS28",1688.86518040599,-0.471577309064366,0.142919289458104,-3.29961768323391,0.00096816624993521,0.00735491151280254
"RNF146",2876.20080989423,0.63823470832007,0.193460375039542,3.29902537473919,0.000970211408084558,0.00736669425375146
"EME2",34.6434666602116,-1.08069495360441,0.327449428947906,-3.29712677858695,0.000976793991285067,0.00740934676751999
"MAVS",6602.81583759348,0.294908683658585,0.0894519238594505,3.29683791212197,0.000977799131361478,0.00740934676751999
"MVD",195.462424638654,-0.8554930472549,0.25943834127083,-3.29699286949324,0.000977259822494317,0.00740934676751999
"SLC4A2",692.157257039702,-0.785625227552175,0.23829585987754,-3.2968095032516,0.00097789803460957,0.00740934676751999
"ZNF696",117.63829660847,0.983939651586657,0.298197000150631,3.29695743522747,0.000977383122525224,0.00740934676751999
"IMP4",317.500421487665,-0.614109907645683,0.186344560305414,-3.29547861978293,0.000982541796551489,0.00744138254037981
"BAZ2A",24219.7626531078,-0.549808460163907,0.166859599668725,-3.29504060910388,0.000984074578044737,0.00744983985002663
"GTSF1L",3.36562764301708,1.74011862128251,0.489260004292125,3.29452780944413,0.000985871890564452,0.00746029177035754
"C7orf50",87.9513996838132,-1.24599376187243,0.378151660824862,-3.29414557801102,0.000987213550831795,0.00746098413427288
"LOC101928841",8.94139793518771,-1.55457707252318,0.473179934426229,-3.29416374436899,0.000987149747342437,0.00746098413427288
"MCEE",181.448100627596,0.681973703216016,0.20697066356677,3.29434339971755,0.00098651897126743,0.00746098413427288
"C9orf66",131.528827097165,-0.907219622649803,0.275432739477795,-3.29356589613676,0.000989251502944551,0.00747323160705453
"ARHGAP44",9.33001504224441,1.20927450404696,0.361861951180098,3.29241476237712,0.000993310026090202,0.00749124798109476
"ELL3",66.8448082275299,0.857819023511075,0.260349993730826,3.29258451484429,0.000992710566657586,0.00749124798109476
"HGS",2122.68133492965,-0.522509123196531,0.158696208384973,-3.29252265549051,0.000992928976365509,0.00749124798109476
"PTER",499.833290459923,0.546938706064872,0.166108923103648,3.29245942198862,0.000993152283824482,0.00749124798109476
"RFNG",173.084472691075,-0.603042168392886,0.183178591083607,-3.29184717340086,0.000995316829570719,0.00750322211226701
"NFIX",166.553036254546,-1.01944579265803,0.309711036625932,-3.29142663525355,0.00099680613098284,0.00751128660316362
"C2orf42",309.504995065119,0.699894249319622,0.212618694326369,3.29125117955866,0.000997428102685431,0.00751281142216237
"PIP4K2B",3044.70629743439,0.472920401932073,0.143713987340559,3.29068128583312,0.000999450794700782,0.00752488100434096
"VPREB3",47.1446997726876,1.3874017520386,0.421230095435883,3.29033211238468,0.00100069197193853,0.00753105887582491
"ARL13B",283.72909364281,0.490028492606652,0.148963034858185,3.28925238791565,0.00100453901095675,0.00755622897876867
"BPHL",62.4962198176648,0.800316960161366,0.243108942758882,3.28915671801133,0.00100488054057463,0.00755622897876867
"FAAH",197.279563860164,-0.669221242723743,0.203654842879451,-3.28615187140467,0.00101566233226129,0.00762449408671115
"MIR4467",13.634351106855,-1.35998008426431,0.412915479697785,-3.28619049492887,0.00101552306916398,0.00762449408671115
"WDFY1",6848.31824710211,-0.948600438341999,0.288648330830508,-3.28647518671002,0.00101449711401069,0.00762449408671115
"ZKSCAN2",232.846647542439,-0.533768848657432,0.162421647196939,-3.28616102821644,0.00101562931435999,0.00762449408671115
"ATPAF2",257.424317086718,-0.500500465902835,0.152333728388262,-3.28562961590098,0.00101754714167289,0.00763544175377676
"CMPK2",20439.9514727662,-1.18576984083289,0.361132189486724,-3.28457087905028,0.00102137803918438,0.0076596964839987
"ENAM",12.8558614741233,1.14435647352786,0.345563555607855,3.28449996161235,0.00102163512085506,0.0076596964839987
"MIPEP",92.3155642158053,0.630969432443916,0.192049770744706,3.28406357734333,0.00102321836905659,0.00766835566328558
"ANAPC2",474.20613212548,-0.733324849022463,0.223342549416042,-3.28327827200676,0.00102607326139882,0.00768518329137787
"ZNF184",320.234805640474,0.544739511655419,0.16589559065214,3.28320988256078,0.0010263222324444,0.00768518329137787
"TSPYL1",3069.399923108,-0.479057382838326,0.145929824011507,-3.28279452307261,0.00102783554556613,0.00769329749490637
"EMC6",3.65066106119528,-1.66442114172453,0.488107619093671,-3.28262794323004,0.00102844303947399,0.00769462773871385
"ZNF204P",234.497519613855,1.07545026752839,0.327543191139373,3.28242258226679,0.00102919242016518,0.00769701799943082
"USP45",566.560181725726,0.669496208096938,0.203998489293701,3.28157163589146,0.00103230298877757,0.00771705749940444
"DARS",1638.79031614751,0.46952945147877,0.143099021407731,3.28109776793561,0.00103403894558337,0.00772680854829912
"LINC01125",65.3676192746418,0.838786033551463,0.255412111316687,3.28046274919847,0.0010363694943562,0.00773568949667154
"SENP3-EIF4A1",23.5913305799162,-0.944358029897999,0.287543576538134,-3.28042079705881,0.00103652363173118,0.00773568949667154
"TTLL1",65.9700790723197,0.595569554450279,0.181449235158067,3.28042396660646,0.0010365119856784,0.00773568949667154
"GINS3",54.4166786163127,0.620737606536378,0.189116082485211,3.28018981657055,0.00103737266276214,0.00773880006420557
"NCF1C",13378.7264601534,-1.06163997416301,0.323770079890931,-3.27936129214233,0.0010404234247889,0.00775832611304475
"KHDRBS1",4258.75153615304,-0.316900296430453,0.0966501428915367,-3.27884294133853,0.00104233629654669,0.00776935431031305
"ZNF253",276.928389745819,0.880332382760498,0.268422317743606,3.27863537702454,0.00104310318391647,0.00777183495831894
"RBL1",583.256990116771,0.685364293352358,0.209030781729925,3.27845139123109,0.0010437833922502,0.00777366799286508
"NUP107",1325.49031506829,0.488716130731578,0.149072852069793,3.27831773818455,0.00104427777424828,0.00777411612064085
"CSNK1D",8541.6069158598,-0.840528358840597,0.256411998781806,-3.27809062789389,0.00104511835109282,0.00777714004902987
"CH25H",6.05391005646484,-1.53650055154841,0.489241647293332,-3.27794585881598,0.00104565449469506,0.0077778969975157
"PDGFRL",5.10478476488092,-1.61118218427871,0.491141004267591,-3.27775674093013,0.0010463552648307,0.00777987735113326
"NCF1B",5124.4419545435,-1.09826330167563,0.335217615908627,-3.27678180915582,0.00104997474196015,0.00780354826901392
"CACTIN",93.6285902401554,-0.87256618570046,0.266222188082981,-3.27623791451185,0.00105199900537562,0.00781534862748757
"TECPR1",1376.311895833,-0.470297736896062,0.143568895760196,-3.27576230769213,0.00105377207426141,0.00782527383557709
"SNORA2B",45.473384955965,-0.794266928286309,0.242422115979808,-3.27564054680642,0.00105422644486861,0.0078254022673829
"PNCK",2.03889635510951,-1.62510007642992,0.490831813267977,-3.2751980909775,0.00105587906751261,0.00783442139442424
"ZNF354B",357.793384300231,0.843562079846264,0.257610676612924,3.27401191012614,0.00106032142108111,0.0078641237460796
"AGBL2",110.971555062669,0.914997420858228,0.279325153852241,3.27350502645361,0.00106222501384988,0.00787497997845478
"PRKX-AS1",16.4856048254417,-1.17135061305315,0.357167459246367,-3.27328804645061,0.00106304084442118,0.00787776625766421
"ZNF202",439.306699337891,0.766435951290266,0.234139524113142,3.27300999816976,0.00106408713506401,0.00788225737119823
"LOC284950",16.3265714870341,-1.56573080019097,0.48880992360004,-3.27208880527357,0.00106756037776571,0.00790471505521805
"CKS2",139.0187652969,0.648975920865572,0.198309208341854,3.27173459681888,0.00106889866578991,0.00791135250611927
"BHLHE40",4079.46588654044,-1.07449400229916,0.32847973579468,-3.27153026261801,0.00106967139714951,0.00791380028701025
"EHD4",1009.92111013374,-0.965995815625932,0.295342654202934,-3.27089381279976,0.00107208157438866,0.00792835543488418
"BATF3",53.5662363462746,-1.22499989234179,0.374669367870165,-3.27013203867048,0.00107497294768001,0.0079464556792993
"LINC01573",21.1143599720565,-0.80908274123764,0.247243703203343,-3.26948755563252,0.00107742476439037,0.00796129301760014
"CASP6",328.37619165497,0.628807411057997,0.192311683498458,3.26932313391489,0.00107805110408012,0.00796263488756206
"DPRXP4",139.651751145655,-0.817877584408487,0.250189752304405,-3.26917949274275,0.0010785985590379,0.00796301546786975
"GSDMD",1267.64751057745,-0.935959479524281,0.286311820914991,-3.26907626300659,0.00107899215399084,0.00796301546786975
"LMBR1L",3080.73326464933,-0.378227425202305,0.115716773413283,-3.26856653138158,0.0010809376100953,0.00797408610265606
"GPBAR1",262.454141336796,-1.13635875865186,0.347751060906511,-3.26802183734065,0.00108302009026676,0.00798287019190455
"GZF1",2039.69218073089,-0.701778038736223,0.214738535564327,-3.26809343856891,0.00108274613199711,0.00798287019190455
"SPAG4",50.2737413755686,-0.833035330762829,0.254901381888334,-3.26781516370728,0.00108381121779526,0.0079854140096322
"METTL3",1866.8833736351,0.441163829188063,0.135010839400158,3.26757387527545,0.0010847355238491,0.00798893657712642
"DGKZ",2695.66550798258,-0.618977818263593,0.189459363428242,-3.26706394402052,0.00108669132175445,0.00800004992791602
"MGC27345",521.054368844501,0.746394724134861,0.228493252185868,3.26619124359085,0.00109004605877312,0.00802144867910972
"OAZ3",39.5915296814036,0.8759195543407,0.267667477570996,3.26607395929793,0.0010904976392897,0.00802147482902331
"ORAI3",496.303486435621,0.696215472898741,0.213202064810954,3.2652769895975,0.00109357080255892,0.00803747604639363
"PLEKHH3",4.59393142669025,-1.51192731126503,0.450465017889627,-3.26532163340314,0.00109339844180333,0.00803747604639363
"WDR77",788.495728030997,0.531787017705509,0.16290009631723,3.26439997668419,0.00109696187258361,0.00805578563032687
"ZNF14",778.648318110564,-0.624435882374307,0.191278094971235,-3.26445037564546,0.00109676673621755,0.00805578563032687
"GAS2",31.5869875582864,1.24660760376337,0.380473974381417,3.2637768470455,0.00109937718056676,0.0080702128088837
"PPP1R14D",3.77809839801855,1.66841989873392,0.476483210563273,3.26232050916786,0.00110504127156721,0.00810514499227336
"SMIM11",254.073980282926,0.521956519371576,0.159980902343653,3.26238362211089,0.00110479524997737,0.00810514499227336
"PAWR",72.2022594605185,0.944464089946636,0.289307582475902,3.2618772521563,0.00110677056678344,0.00811450459774395
"GPAM",302.209671580334,0.637960915277456,0.195566200462535,3.26157611865453,0.00110794681734875,0.00811980344568646
"C11orf42",21.2075177940174,0.964732746558066,0.29476302735857,3.26100559943188,0.00111017847936697,0.0081328295804363
"PIK3R2",242.315720811518,-0.505575160011107,0.155059019051731,-3.26036887552423,0.00111267401731244,0.00814777734395174
"LOC101927418",12.3504259525588,1.16378182084845,0.353279167151152,3.26004216436762,0.00111395652224163,0.00815383384064358
"ZNF486",723.068931531952,1.13545348273064,0.348363138195884,3.25978716651624,0.00111495846610811,0.00815783260204317
"C19orf38",2485.04932614101,-0.865319578555068,0.26559577845568,-3.2581001229957,0.00112160825978539,0.00820313491960688
"SNORD88A",5.17112292209376,-1.53359028335222,0.461330701702853,-3.25797935008618,0.0011220857121864,0.0082032758640201
"FLT1",664.335622659607,1.45682195426594,0.488730643182043,3.25774512211275,0.00112301222294721,0.00820334999577594
"SPIN3",577.110122622713,0.848543429418638,0.260447436106314,3.25775653927039,0.00112296704491437,0.00820334999577594
"LOC101928053",46.9422280727427,0.962132500358186,0.294975739130295,3.25757068576657,0.00112370268176207,0.00820504600908159
"P2RX5-TAX1BP3",76.4553591483355,0.637601841007949,0.195664913360449,3.25705134410141,0.00112576067882921,0.00821672205208241
"LOC100147773",13.0344054786923,1.28870362781131,0.391464580469288,3.25680246930859,0.00112674813039003,0.00821722954236382
"MYO15A",59.7635434608155,-0.613191153920708,0.188253709108132,-3.2568516183701,0.00112655305999715,0.00821722954236382
"GIMAP1",1044.21474603153,0.830801390885246,0.255121280488839,3.25634162548697,0.00112857871831599,0.00822722857195824
"TAF1C",1092.06241244983,-0.566576215035511,0.174038943600142,-3.25543689993541,0.00113218051632968,0.00825012615562339
"MON1B",2627.0002737249,-0.685863345699719,0.210699412539564,-3.25518792065118,0.00113317358935752,0.00825400323183766
"SCOC-AS1",17.7677908139288,1.17220730705747,0.357841339997188,3.2548668945741,0.00113445521503582,0.00825666914487228
"TTI1",727.077507379141,0.395409377343266,0.121479276247416,3.25486521764109,0.00113446191333701,0.00825666914487228
"COL3A1",15.9008511888426,-0.65722803568293,0.383453126747281,-3.25460596141628,0.0011354979200805,0.00826085118290178
"DNMBP-AS1",2.74162724421194,-1.65772517468184,0.475101323443668,-3.25425046483954,0.00113691993215201,0.00826783690708753
"FAM149B1",870.647165120163,0.42839113707247,0.131645759617227,3.25405752170214,0.00113769240770052,0.00827009535829077
"CCDC142",198.02364349608,0.655807090930698,0.201554658024877,3.25334743234056,0.00114053953285591,0.00827938935038564
"LONP1",299.027757814194,-0.646085924641176,0.19857758734034,-3.25341895041666,0.00114025248094786,0.00827938935038564
"SHC1",2625.29906185782,-0.553642575553258,0.170175415723553,-3.25338271405242,0.00114039791439744,0.00827938935038564
"TRANK1",26884.6573828568,-0.667102560636523,0.205056036203369,-3.2532774005334,0.0011408206840595,0.00827938935038564
